1.600000000000000000e+01
1.600000000000000000e+01
1.600000000000000000e+01
1.600000000000000000e+01
1.600000000000000000e+01
1.700000000000000000e+01
1.800000000000000000e+01
1.800000000000000000e+01
2.000000000000000000e+01
2.000000000000000000e+01
2.800000000000000000e+01
2.800000000000000000e+01
5.300000000000000000e+01
5.500000000000000000e+01
5.700000000000000000e+01
8.400000000000000000e+01
9.100000000000000000e+01
1.330000000000000000e+02
1.570000000000000000e+02
2.470000000000000000e+02
3.170000000000000000e+02
3.600000000000000000e+02
3.890000000000000000e+02
3.400000000000000000e+03
3.753000000000000000e+03
5.940000000000000000e+03
7.000000000000000000e+03
8.914000000000000000e+03
9.744000000000000000e+03
1.414500000000000000e+04
1.687500000000000000e+04
1.962000000000000000e+04
2.354700000000000000e+04
2.585000000000000000e+04
2.784400000000000000e+04
3.028400000000000000e+04
3.051000000000000000e+04
3.809700000000000000e+04
4.864900000000000000e+04
5.501400000000000000e+04
5.668000000000000000e+04
6.013600000000000000e+04
6.332200000000000000e+04
6.749400000000000000e+04
7.149400000000000000e+04
7.640400000000000000e+04
8.105200000000000000e+04
8.746600000000000000e+04
8.985900000000000000e+04
9.258600000000000000e+04
9.636200000000000000e+04
1.002330000000000000e+05
1.046790000000000000e+05
1.088750000000000000e+05
1.155600000000000000e+05
1.156770000000000000e+05
1.179760000000000000e+05
1.206260000000000000e+05
1.237140000000000000e+05
1.268670000000000000e+05
1.301230000000000000e+05
1.336360000000000000e+05
1.358120000000000000e+05
1.374660000000000000e+05
1.396930000000000000e+05
1.420930000000000000e+05
1.471750000000000000e+05
1.490920000000000000e+05
1.492100000000000000e+05
1.508490000000000000e+05
1.519690000000000000e+05
1.532780000000000000e+05
1.549380000000000000e+05
1.565610000000000000e+05
1.581840000000000000e+05
1.594940000000000000e+05
1.605380000000000000e+05
1.619730000000000000e+05
1.630440000000000000e+05
1.637620000000000000e+05
1.651100000000000000e+05
1.662900000000000000e+05
1.672920000000000000e+05
1.679770000000000000e+05
1.685640000000000000e+05
1.695080000000000000e+05
1.703390000000000000e+05
1.712480000000000000e+05
1.718300000000000000e+05
1.727490000000000000e+05
1.734380000000000000e+05
1.738920000000000000e+05
1.741870000000000000e+05
1.751720000000000000e+05
1.760550000000000000e+05
1.765440000000000000e+05
1.771380000000000000e+05
1.776310000000000000e+05
1.779090000000000000e+05
1.782510000000000000e+05
1.788650000000000000e+05
1.793820000000000000e+05
1.797330000000000000e+05
1.803180000000000000e+05
1.807630000000000000e+05
1.808900000000000000e+05
1.814990000000000000e+05
